No.	image_file	question	category	l2-category	bbox	index	multi-choice options	answer				
542	51272074286_7a3f1335cb_o.jpg	How do I reach the building with the GOSCH sign?	DG	DG	"[{""bbox_2d"": [4061, 1626, 4493, 1911], ""label"": ""building with the GOSCH sign""}]"	#542	"['A. Head back towards the large hotel building.', 'B. Walk along the waterfront to your right.', 'C. Turn left and follow the path away from the water.', ""D. It's right in your left.""]"	B				
543	51272074286_7a3f1335cb_o.jpg	How do I reach the building with the GOSCH sign?	DG	DG	"[{""bbox_2d"": [4061, 1626, 4493, 1911], ""label"": ""building with the GOSCH sign""}]"	#543	"[""A. It's right in your left."", 'B. Head back towards the large hotel building.', 'C. Walk along the waterfront to your right.', 'D. Turn left and follow the path away from the water.']"	C				
544	51272074286_7a3f1335cb_o.jpg	How do I reach the building with the GOSCH sign?	DG	DG	"[{""bbox_2d"": [4061, 1626, 4493, 1911], ""label"": ""building with the GOSCH sign""}]"	#544	"['A. Turn left and follow the path away from the water.', ""B. It's right in your left."", 'C. Head back towards the large hotel building.', 'D. Walk along the waterfront to your right.']"	D				
545	51307068458_d02f853663_o.jpg	Can you guide me to Galento?	DG	DG	"[{""bbox_2d"": [913, 1678, 971, 1713], ""label"": ""Galento""}]"	#545	['A. Go left then turn left', 'B. Go left then turn right', 'C. Go right then turn left', 'D. Go right then turn right']	A				
546	51307068458_d02f853663_o.jpg	Can you guide me to Galento?	DG	DG	"[{""bbox_2d"": [913, 1678, 971, 1713], ""label"": ""Galento""}]"	#546	['A. Go right then turn right', 'B. Go left then turn left', 'C. Go left then turn right', 'D. Go right then turn left']	B				
547	51307068458_d02f853663_o.jpg	Can you guide me to Galento?	DG	DG	"[{""bbox_2d"": [913, 1678, 971, 1713], ""label"": ""Galento""}]"	#547	['A. Go right then turn left', 'B. Go right then turn right', 'C. Go left then turn left', 'D. Go left then turn right']	C				
548	51307068458_d02f853663_o.jpg	Can you guide me to Galento?	DG	DG	"[{""bbox_2d"": [913, 1678, 971, 1713], ""label"": ""Galento""}]"	#548	['A. Go left then turn right', 'B. Go right then turn left', 'C. Go right then turn right', 'D. Go left then turn left']	D				
549	51327025424_62a0f2e97c_o.jpg	How can one enter the Holstentor from this position?	DG	DG	"[{""bbox_2d"": [5275, 1754, 5808, 2214], ""label"": ""Holstentor entrance""}]"	#549	['A. Turn right.', 'B. Turn left', 'C. Go straight', 'D. Turn around and go straight']	A				
550	51327025424_62a0f2e97c_o.jpg	How can one enter the Holstentor from this position?	DG	DG	"[{""bbox_2d"": [5275, 1754, 5808, 2214], ""label"": ""Holstentor entrance""}]"	#550	['A. Turn around and go straight', 'B. Turn right.', 'C. Turn left', 'D. Go straight']	B				
551	51327025424_62a0f2e97c_o.jpg	How can one enter the Holstentor from this position?	DG	DG	"[{""bbox_2d"": [5275, 1754, 5808, 2214], ""label"": ""Holstentor entrance""}]"	#551	['A. Go straight', 'B. Turn around and go straight', 'C. Turn right.', 'D. Turn left']	C				
552	51327025424_62a0f2e97c_o.jpg	How can one enter the Holstentor from this position?	DG	DG	"[{""bbox_2d"": [5275, 1754, 5808, 2214], ""label"": ""Holstentor entrance""}]"	#552	['A. Turn left', 'B. Go straight', 'C. Turn around and go straight', 'D. Turn right.']	D				
553	51395443933_dd54b95d20_o.jpg	I want to talk with the two people wearing white clothes sitting on the sand. How can I reach them?	DG	DG	"[{""bbox_2d"": [1952, 1870, 2095, 1956], ""label"": ""two people wearing white clothes sitting on the sand""}]"	#553	['A. Turn left and go straight. They are on your right.', 'B. Turn right and walk along the beach.', 'C. Go straight towards the red building.', 'D. Turn around and walk towards the water.']	A				
554	51395443933_dd54b95d20_o.jpg	I want to talk with the two people wearing white clothes sitting on the sand. How can I reach them?	DG	DG	"[{""bbox_2d"": [1952, 1870, 2095, 1956], ""label"": ""two people wearing white clothes sitting on the sand""}]"	#554	['A. Turn around and walk towards the water.', 'B. Turn left and go straight. They are on your right.', 'C. Turn right and walk along the beach.', 'D. Go straight towards the red building.']	B				
555	51395443933_dd54b95d20_o.jpg	I want to talk with the two people wearing white clothes sitting on the sand. How can I reach them?	DG	DG	"[{""bbox_2d"": [1952, 1870, 2095, 1956], ""label"": ""two people wearing white clothes sitting on the sand""}]"	#555	['A. Go straight towards the red building.', 'B. Turn around and walk towards the water.', 'C. Turn left and go straight. They are on your right.', 'D. Turn right and walk along the beach.']	C				
556	51395443933_dd54b95d20_o.jpg	I want to talk with the two people wearing white clothes sitting on the sand. How can I reach them?	DG	DG	"[{""bbox_2d"": [1952, 1870, 2095, 1956], ""label"": ""two people wearing white clothes sitting on the sand""}]"	#556	['A. Turn right and walk along the beach.', 'B. Go straight towards the red building.', 'C. Turn around and walk towards the water.', 'D. Turn left and go straight. They are on your right.']	D				
557	51406205963_97ec4eb1fe_o.jpg	I need to go back to my green flatbed pickup truck. How do I reach it?	DG	DG	"[{""bbox_2d"": [7079, 1822, 7265, 1949], ""label"": ""green flatbed pickup truck""}]"	#557	['A. Turn around and go straight.', 'B. Go straight ahead.', 'C. Turn left and walk along the promenade.', 'D. Turn right and walk towards the beach.']	A				
558	51406205963_97ec4eb1fe_o.jpg	I need to go back to my green flatbed pickup truck. How do I reach it?	DG	DG	"[{""bbox_2d"": [7079, 1822, 7265, 1949], ""label"": ""green flatbed pickup truck""}]"	#558	['A. Turn right and walk towards the beach.', 'B. Turn around and go straight.', 'C. Go straight ahead.', 'D. Turn left and walk along the promenade.']	B				
559	51406205963_97ec4eb1fe_o.jpg	I need to go back to my green flatbed pickup truck. How do I reach it?	DG	DG	"[{""bbox_2d"": [7079, 1822, 7265, 1949], ""label"": ""green flatbed pickup truck""}]"	#559	['A. Turn left and walk along the promenade.', 'B. Turn right and walk towards the beach.', 'C. Turn around and go straight.', 'D. Go straight ahead.']	C				
560	51406205963_97ec4eb1fe_o.jpg	I need to go back to my green flatbed pickup truck. How do I reach it?	DG	DG	"[{""bbox_2d"": [7079, 1822, 7265, 1949], ""label"": ""green flatbed pickup truck""}]"	#560	['A. Go straight ahead.', 'B. Turn left and walk along the promenade.', 'C. Turn right and walk towards the beach.', 'D. Turn around and go straight.']	D				
561	51431254415_2537e64d1c_o.jpg	How should I reach my tractor?	DG	DG	"[{""bbox_2d"": [5328, 1799, 5628, 1874], ""label"": ""tractor""}]"	#561	['A. Turn right and follow the coastline, it will be on your right', 'B. Turn left and follow the coastline, it will be on your right', 'C. Turn around and go straight, the tractor is on your left.', 'D. Turn around and go straight, the tractor is on your right.']	A				
562	51431254415_2537e64d1c_o.jpg	How should I reach my tractor?	DG	DG	"[{""bbox_2d"": [5328, 1799, 5628, 1874], ""label"": ""tractor""}]"	#562	['A. Turn around and go straight, the tractor is on your right.', 'B. Turn right and follow the coastline, it will be on your right', 'C. Turn left and follow the coastline, it will be on your right', 'D. Turn around and go straight, the tractor is on your left.']	B				
563	51431254415_2537e64d1c_o.jpg	How should I reach my tractor?	DG	DG	"[{""bbox_2d"": [5328, 1799, 5628, 1874], ""label"": ""tractor""}]"	#563	['A. Turn around and go straight, the tractor is on your left.', 'B. Turn around and go straight, the tractor is on your right.', 'C. Turn right and follow the coastline, it will be on your right', 'D. Turn left and follow the coastline, it will be on your right']	C				
564	51431254415_2537e64d1c_o.jpg	How should I reach my tractor?	DG	DG	"[{""bbox_2d"": [5328, 1799, 5628, 1874], ""label"": ""tractor""}]"	#564	['A. Turn left and follow the coastline, it will be on your right', 'B. Turn around and go straight, the tractor is on your left.', 'C. Turn around and go straight, the tractor is on your right.', 'D. Turn right and follow the coastline, it will be on your right']	D				
565	51693114608_b0c5f0c113_o.jpg	Which way should I go to reach the LAVORI IN LEGNO store?	DG	DG	"[{""bbox_2d"": [6507, 1578, 7291, 2549],""label"": ""LAVORI IN LEGNO""}]"	#565	['A. Turn around. It is behind you.', 'B. Turn left. It is on your left.', 'C. Turn right. It is on your right.', 'D. Go straight. It is ahead.']	A				
566	51693114608_b0c5f0c113_o.jpg	Which way should I go to reach the LAVORI IN LEGNO store?	DG	DG	"[{""bbox_2d"": [6507, 1578, 7291, 2549],""label"": ""LAVORI IN LEGNO""}]"	#566	['A. Go straight. It is ahead.', 'B. Turn around. It is behind you.', 'C. Turn left. It is on your left.', 'D. Turn right. It is on your right.']	B				
567	51693114608_b0c5f0c113_o.jpg	Which way should I go to reach the LAVORI IN LEGNO store?	DG	DG	"[{""bbox_2d"": [6507, 1578, 7291, 2549],""label"": ""LAVORI IN LEGNO""}]"	#567	['A. Turn right. It is on your right.', 'B. Go straight. It is ahead.', 'C. Turn around. It is behind you.', 'D. Turn left. It is on your left.']	C				
568	51693114608_b0c5f0c113_o.jpg	Which way should I go to reach the LAVORI IN LEGNO store?	DG	DG	"[{""bbox_2d"": [6507, 1578, 7291, 2549],""label"": ""LAVORI IN LEGNO""}]"	#568	['A. Turn left. It is on your left.', 'B. Turn right. It is on your right.', 'C. Go straight. It is ahead.', 'D. Turn around. It is behind you.']	D				
569	51693114608_b0c5f0c113_o.jpg	I want to go to the INDUSTRIA ITALIANA store. How should I get there?	DG	DG	"[{""bbox_2d"": [541, 1723, 937, 2371],""label"": ""INDUSTRIA ITALIANA""}]"	#569	['A. Turn around. It is behind you.', 'B. Turn left. It is on your left.', 'C. Turn right. It is on your right.', 'D. Go straight. It is ahead.']	A				
570	51693114608_b0c5f0c113_o.jpg	I want to go to the INDUSTRIA ITALIANA store. How should I get there?	DG	DG	"[{""bbox_2d"": [541, 1723, 937, 2371],""label"": ""INDUSTRIA ITALIANA""}]"	#570	['A. Go straight. It is ahead.', 'B. Turn around. It is behind you.', 'C. Turn left. It is on your left.', 'D. Turn right. It is on your right.']	B				
571	51693114608_b0c5f0c113_o.jpg	I want to go to the INDUSTRIA ITALIANA store. How should I get there?	DG	DG	"[{""bbox_2d"": [541, 1723, 937, 2371],""label"": ""INDUSTRIA ITALIANA""}]"	#571	['A. Turn right. It is on your right.', 'B. Go straight. It is ahead.', 'C. Turn around. It is behind you.', 'D. Turn left. It is on your left.']	C				
572	51693114608_b0c5f0c113_o.jpg	I want to go to the INDUSTRIA ITALIANA store. How should I get there?	DG	DG	"[{""bbox_2d"": [541, 1723, 937, 2371],""label"": ""INDUSTRIA ITALIANA""}]"	#572	['A. Turn left. It is on your left.', 'B. Turn right. It is on your right.', 'C. Go straight. It is ahead.', 'D. Turn around. It is behind you.']	D				
573	51964910334_42852a18ac_o.jpg	How can I reach the fence gate?	DG	DG	"[{""bbox_2d"": [444, 1737, 682, 1927], ""label"": ""fence gate""}]"	#573	['A. Turn around and go straight. Turn slightly right and it will be in front of you.', 'B. Go straight towards the lake and turn left.', 'C. Turn left and walk along the building.', 'D. Turn right and follow the path by the orange building.']	A				
574	51964910334_42852a18ac_o.jpg	How can I reach the fence gate?	DG	DG	"[{""bbox_2d"": [444, 1737, 682, 1927], ""label"": ""fence gate""}]"	#574	['A. Turn right and follow the path by the orange building.', 'B. Turn around and go straight. Turn slightly right and it will be in front of you.', 'C. Go straight towards the lake and turn left.', 'D. Turn left and walk along the building.']	B				
575	51964910334_42852a18ac_o.jpg	How can I reach the fence gate?	DG	DG	"[{""bbox_2d"": [444, 1737, 682, 1927], ""label"": ""fence gate""}]"	#575	['A. Turn left and walk along the building.', 'B. Turn right and follow the path by the orange building.', 'C. Turn around and go straight. Turn slightly right and it will be in front of you.', 'D. Go straight towards the lake and turn left.']	C				
576	51964910334_42852a18ac_o.jpg	How can I reach the fence gate?	DG	DG	"[{""bbox_2d"": [444, 1737, 682, 1927], ""label"": ""fence gate""}]"	#576	['A. Go straight towards the lake and turn left.', 'B. Turn left and walk along the building.', 'C. Turn right and follow the path by the orange building.', 'D. Turn around and go straight. Turn slightly right and it will be in front of you.']	D				
577	52083018944_635baa04d5_o.jpg	How do I reach the fence?	DG	DG	"[{""bbox_2d"": [4306, 2060, 4567, 2212], ""label"": ""fence""}]"	#577	['A. Head front-right direction', 'B. Turn left', 'C. Go towards the back', 'D. Look straight ahead']	A				
578	52083018944_635baa04d5_o.jpg	How do I reach the fence?	DG	DG	"[{""bbox_2d"": [4306, 2060, 4567, 2212], ""label"": ""fence""}]"	#578	['A. Look straight ahead', 'B. Head front-right direction', 'C. Turn left', 'D. Go towards the back']	B				
579	52083018944_635baa04d5_o.jpg	How do I reach the fence?	DG	DG	"[{""bbox_2d"": [4306, 2060, 4567, 2212], ""label"": ""fence""}]"	#579	['A. Go towards the back', 'B. Look straight ahead', 'C. Head front-right direction', 'D. Turn left']	C				
580	52083018944_635baa04d5_o.jpg	How do I reach the fence?	DG	DG	"[{""bbox_2d"": [4306, 2060, 4567, 2212], ""label"": ""fence""}]"	#580	['A. Turn left', 'B. Go towards the back', 'C. Look straight ahead', 'D. Head front-right direction']	D				
581	52163529229_4fcb3a70c6_o.jpg	How can I reach the shop?	DG	DG	"[{""bbox_2d"": [6704, 1808, 6928, 1964], ""label"": ""shop""}]"	#581	"[""A. Turn around and go straight. It's on your left."", ""B. Go straight ahead, it's the building with 'Reception'."", 'C. Turn right and enter the large building.', 'D. Follow the path to your left.']"	A				
582	52163529229_4fcb3a70c6_o.jpg	How can I reach the shop?	DG	DG	"[{""bbox_2d"": [6704, 1808, 6928, 1964], ""label"": ""shop""}]"	#582	"['A. Follow the path to your left.', ""B. Turn around and go straight. It's on your left."", ""C. Go straight ahead, it's the building with 'Reception'."", 'D. Turn right and enter the large building.']"	B				
583	52163529229_4fcb3a70c6_o.jpg	How can I reach the shop?	DG	DG	"[{""bbox_2d"": [6704, 1808, 6928, 1964], ""label"": ""shop""}]"	#583	"['A. Turn right and enter the large building.', 'B. Follow the path to your left.', ""C. Turn around and go straight. It's on your left."", ""D. Go straight ahead, it's the building with 'Reception'.""]"	C				
584	52163529229_4fcb3a70c6_o.jpg	How can I reach the shop?	DG	DG	"[{""bbox_2d"": [6704, 1808, 6928, 1964], ""label"": ""shop""}]"	#584	"[""A. Go straight ahead, it's the building with 'Reception'."", 'B. Turn right and enter the large building.', 'C. Follow the path to your left.', ""D. Turn around and go straight. It's on your left.""]"	D				
585	52177961130_346f51af68_o.jpg	I want to park my bicycle. What should I do?	DG	DG	"[{""bbox_2d"": [2028, 1879, 2150, 1993],""label"": ""bicycle rack""}]"	#585	['A. Turn left. There is a bicycle rack on your left.', 'B. Go straight. You will see a bicycle rack ahead.', 'C. Turn right. There is a bicycle rack there.', 'D. Go back. The bicycle rack is behind you.']	A				
586	52177961130_346f51af68_o.jpg	I want to park my bicycle. What should I do?	DG	DG	"[{""bbox_2d"": [2028, 1879, 2150, 1993],""label"": ""bicycle rack""}]"	#586	['A. Go back. The bicycle rack is behind you.', 'B. Turn left. There is a bicycle rack on your left.', 'C. Go straight. You will see a bicycle rack ahead.', 'D. Turn right. There is a bicycle rack there.']	B				
